Sku,ProductCode,Pattern,Color,PatternColorCombo,Status,IntroDate,Contents,Width,Direction,HRepeat,VRepeat,CleaningCode,DoubleRubs,Misc,Disclaimer,Uses,Designs,Colors,Origin,PillingGrade,FireCode,Categories,Brand,IsDropShipped,Image,DisplayPrice,Price,SupplementalImages,FullWidthImages,Inventory.ProductCode,Inventory.Rolls,Inventory.Total,Inventory.PurchaseOrders,Inventory.TotalOnPO,Inventory.OnBackorder
10769,MILESMARINE,MILES,MARINE,MILES MARINE,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Blue"",""Navy""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20MARINE.jpg,62.00,6200,null,null,,,,,,
10780,MILESMUSTARD,MILES,MUSTARD,MILES MUSTARD,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Gold"",""Yellow""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20MUSTARD.jpg,62.00,6200,null,null,,,,,,
10773,MILESNORTHSEA,MILES,NORTH SEA,MILES NORTH SEA,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Blue""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20NORTH%20SEA.jpg,62.00,6200,null,null,,,,,,
10770,MILESOCEAN,MILES,OCEAN,MILES OCEAN,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Blue"",""Navy""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20OCEAN.jpg,62.00,6200,null,null,,,,,,
10782,MILESQUARTZ,MILES,QUARTZ,MILES QUARTZ,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Linen"",""Natural"",""Off White/Ivory""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20QUARTZ.jpg,62.00,6200,null,null,,,,,,
10757,MILESRAISIN,MILES,RAISIN,MILES RAISIN,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Burgundy"",""Red""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20RAISIN.jpg,62.00,6200,null,null,,,,,,
10759,MILESREDAPPLE,MILES,RED APPLE,MILES RED APPLE,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Red""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20RED%20APPLE.jpg,62.00,6200,null,null,,,,,,
10750,MILESRUM,MILES,RUM,MILES RUM,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Brown"",""Medium Brown""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20RUM.jpg,62.00,6200,null,null,,,,,,
10748,MILESSAND,MILES,SAND,MILES SAND,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Beige"",""Natural"",""Taupe/Tan""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20SAND.jpg,62.00,6200,null,null,,,,,,
10756,MILESSHIRAZ,MILES,SHIRAZ,MILES SHIRAZ,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Brown"",""Dark Brown""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20SHIRAZ.jpg,62.00,6200,null,null,,,,,,
10774,MILESSMOKE,MILES,SMOKE,MILES SMOKE,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Gray""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20SMOKE.jpg,62.00,6200,null,null,,,,,,
10752,MILESSPICE,MILES,SPICE,MILES SPICE,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Rust"",""Spice""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20SPICE.jpg,62.00,6200,null,null,,,,,,
10784,MILESSTEEL,MILES,STEEL,MILES STEEL,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Gray""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20STEEL.jpg,62.00,6200,null,null,,,,,,
10783,MILESSTONE,MILES,STONE,MILES STONE,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Beige"",""Gray""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20STONE.jpg,62.00,6200,null,null,MILESSTONE,null,0,null,4,4
10776,MILESTANGERINE,MILES,TANGERINE,MILES TANGERINE,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Orange""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20TANGERINE.jpg,62.00,6200,null,null,,,,,,
10768,MILESTAPESTRY,MILES,TAPESTRY,MILES TAPESTRY,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Aqua/Teal"",""Blue""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20TAPESTRY.jpg,62.00,6200,null,null,,,,,,
10772,MILESTWILIGHT,MILES,TWILIGHT,MILES TWILIGHT,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Blue""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20TWILIGHT.jpg,62.00,6200,null,null,MILESTWILIGHT,null,0,null,4,4
10749,MILESWHITE,MILES,WHITE,MILES WHITE,B,2/28/2023 0:00:00,100% PVC,"54""",NON DIRECTIONAL,0.00,0.00,WS,"104,000+","Antibacterial, Antifungal. Contract/hospitality/healthcare. Whole yds only.",,"[""Contract"",""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Natural"",""White""]",CHINA,5,"NFPA260,CA117,UFAC CLASS 1, FMVSS 302","[""Easy Clean"",""Faux Leather/Vinyl"",""Solids/Small Scale"",""Washable""]",Indura Performance,true,https://images.magfabrics.com/fabrics/MILES%20WHITE.jpg,62.00,6200,null,null,,,,,,
8471,MILTON BLUE,MILTON,BLUE,MILTON BLUE,B,8/1/2018 0:00:00,100% POLY,"56""",UPROLL,28.00,27.00,S,"50,000",,,"[""Multipurpose"",""Upholstery""]","[""Diamond/Ogee"",""Ethnic""]","[""Blue"",""Navy""]",CHINA,5,"UFAC CL 1, CA 117","[""Chenille"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MILTON%20BLUE.jpg,70.00,7000,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/MILTON%20FULL.jpg""]",MILTON BLUE,"[{""ID"":""1457-2200"",""Quantity"":""7.625""},{""ID"":""1653-2674"",""Quantity"":""18.5""},{""ID"":""1643-6501"",""Quantity"":""13.5""}]",39.625,null,0,0
8125,MILTON TAPESTRY,MILTON,TAPESTRY,MILTON TAPESTRY,B,5/9/2017 0:00:00,100% POLY,"56""",UPROLL,28.00,27.00,S,"50,000",,,"[""Multipurpose"",""Upholstery""]","[""Diamond/Ogee"",""Ethnic""]","[""Multi-Color"",""Rust""]",CHINA,5.0,CA 117,"[""Chenille"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MILTON%20TAPESTRY.jpg,70.00,7000,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/MILTON%20FULL.jpg""]",MILTON TAPESTRY,"[{""ID"":""1755-2673"",""Quantity"":""4.375""},{""ID"":""1620-6663"",""Quantity"":""26""}]",30.375,null,0,0
11893,MIMUSCORNFLOWER,MIMUS,CORNFLOWER,MIMUS CORNFLOWER,B,7/30/2024 0:00:00,100% POLYESTER,54,UPROLL,0.5,0.75,S,"60,000",,,"[""Upholstery""]","[""Small Scale Woven"",""Solid""]","[""Blue""]",CHINA,,"UFAC 1, CA 117","[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MIMUS%20CORNFLOWER.jpg,62.00,6200,"[""https://images.magfabrics.com/fabrics/MIMUS%20CORNFLOWER-1.jpg"",""https://images.magfabrics.com/fabrics/MIMUS%20CORNFLOWER-2.jpg""]",null,MIMUSCORNFLOWER,"[{""ID"":""1469-6054"",""Quantity"":""1.875""},{""ID"":""1720-6750"",""Quantity"":""12.25""},{""ID"":""1232-4095"",""Quantity"":""25.625""}]",39.75,null,0,0
11892,MIMUSHONEY,MIMUS,HONEY,MIMUS HONEY,B,7/30/2024 0:00:00,100% POLYESTER,54,UPROLL,0.5,0.75,S,"60,000",,,"[""Upholstery""]","[""Small Scale Woven"",""Solid""]","[""Caramel"",""Gold"",""Yellow""]",CHINA,,"UFAC 1, CA 117","[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MIMUS%20HONEY.jpg,62.00,6200,"[""https://images.magfabrics.com/fabrics/MIMUS%20HONEY-1.jpg"",""https://images.magfabrics.com/fabrics/MIMUS%20HONEY-2.jpg""]",null,MIMUSHONEY,"[{""ID"":""1666-6871"",""Quantity"":""19.875""}]",19.875,null,0,0
11894,MIMUSPUNCH,MIMUS,PUNCH,MIMUS PUNCH,B,7/30/2024 0:00:00,100% POLYESTER,54,UPROLL,0.5,0.75,S,"60,000",,,"[""Upholstery""]","[""Small Scale Woven"",""Solid""]","[""Coral/Peach""]",CHINA,,"UFAC 1, CA 117","[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MIMUS%20PUNCH.jpg,62.00,6200,"[""https://images.magfabrics.com/fabrics/MIMUS%20PUNCH-1.jpg"",""https://images.magfabrics.com/fabrics/MIMUS%20PUNCH-3.jpg""]",null,MIMUSPUNCH,"[{""ID"":""1135-3213"",""Quantity"":""1.75""},{""ID"":""1132-3214"",""Quantity"":""1.25""},{""ID"":""1142-6168"",""Quantity"":""2.5""},{""ID"":""1514-4264"",""Quantity"":""19.375""}]",24.875,null,0,0
11891,MIMUSROSEMARY,MIMUS,ROSEMARY,MIMUS ROSEMARY,B,7/30/2024 0:00:00,100% POLYESTER,54,UPROLL,0.5,0.75,S,"60,000",,,"[""Upholstery""]","[""Small Scale Print/Block Print"",""Solid""]","[""Green""]",CHINA,,"UFAC 1, CA 117","[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MIMUS%20ROSEMARY.jpg,62.00,6200,"[""https://images.magfabrics.com/fabrics/MIMUS%20ROSEMARY-1.jpg"",""https://images.magfabrics.com/fabrics/MIMUS%20ROSEMARY-3.jpg""]",null,MIMUSROSEMARY,"[{""ID"":""1051-1676"",""Quantity"":""2.75""},{""ID"":""1621-6662"",""Quantity"":""3""},{""ID"":""1934-6873"",""Quantity"":""19""}]",24.75,"[{""ETA"":""6/26/2026"",""Amount"":""50""}]",50,0
11895,MIMUSSKY,MIMUS,SKY,MIMUS SKY,B,7/30/2024 0:00:00,100% POLYESTER,54,UPROLL,0.5,0.75,S,"60,000",,,"[""Upholstery""]","[""Small Scale Woven"",""Solid""]","[""Aqua/Teal"",""Light Blue""]",CHINA,,"UFAC 1, CA 117","[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MIMUS%20SKY.jpg,62.00,6200,"[""https://images.magfabrics.com/fabrics/MIMUS%20SKY-1.jpg"",""https://images.magfabrics.com/fabrics/MIMUS%20SKY-3.jpg""]",null,MIMUSSKY,"[{""ID"":""1026-2045"",""Quantity"":""38.375""}]",38.375,null,0,0
11145,MINOTLAKE,MINOT,LAKE,MINOT LAKE,X,6/28/2023 0:00:00,"85% POLY, 13% VIS, 2% COT",54,UPROLL,,,S,"20,000",,,"[""Multipurpose"",""Upholstery""]","[""Textured Plain""]","[""Aqua/Teal""]",INDIA,4,,"[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MINOT%20LAKE.jpg,98.00,9800,"[""https://images.magfabrics.com/fabrics/MINOT%20LAKE-1.jpg""]",null,MINOTLAKE,"[{""ID"":""1659-1702"",""Quantity"":""7.5""},{""ID"":""1415-4823"",""Quantity"":""8.5""}]",16,null,0,0
11143,MINOTLIMESTONE,MINOT,LIMESTONE,MINOT LIMESTONE,B,6/28/2023 0:00:00,"85% POLY, 13% VIS, 2% COT",54,UPROLL,,,S,"20,000",,,"[""Multipurpose"",""Upholstery""]","[""Textured Plain""]","[""Natural"",""Off White/Ivory""]",INDIA,4,,"[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MINOT%20LIMESTONE.jpg,98.00,9800,"[""https://images.magfabrics.com/fabrics/MINOT%20LIMESTONE%201.jpg"",""https://images.magfabrics.com/fabrics/MINOT%20LIMESTONE%202.jpg""]",null,MINOTLIMESTONE,"[{""ID"":""1551-6212"",""Quantity"":""2.875""},{""ID"":""1016-6688"",""Quantity"":""5.25""},{""ID"":""1445-4293"",""Quantity"":""27.75""}]",35.875,null,0,0
12039,MIRIAMCORNFLO,MIRIAM,CORNFLOWER,MIRIAM CORNFLOWER,X,12/12/2024 0:00:00,100% COTTON,55.5,UPROLL,13.5,13.25,W,"18,000",,,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Geometric"",""Lattice/Fretwork"",""Small Scale Print/Block Print""]","[""Blue""]",INDIA,4,"CA 117, UFAC 1","[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MIRIAM%20CORNFLOWER.jpg,90.00,9000,"[""https://images.magfabrics.com/fabrics/MIRIAM%20CORNFLOWER-1.jpg"",""https://images.magfabrics.com/fabrics/MIRIAM%20CORNFLOWER-3.jpg"",""https://images.magfabrics.com/fabrics/MIRIAM%20CORNFLOWER-4.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/MIRIAM%20FULL.jpg""]",MIRIAMCORNFLO,"[{""ID"":""2019-7191"",""Quantity"":""8.5""}]",8.5,null,0,0
12041,MIRIAMTURQUOISE,MIRIAM,TURQUOISE,MIRIAM TURQUOISE,B,12/12/2024 0:00:00,100% COTTON,55.5,UPROLL,13.5,13.25,W,"18,000",,,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Geometric"",""Lattice/Fretwork"",""Small Scale Print/Block Print""]","[""Aqua/Teal""]",INDIA,4,"CA 117, UFAC 1","[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MIRIAM%20TURQUOISE.jpg,90.00,9000,"[""https://images.magfabrics.com/fabrics/MIRIAM%20TURQUOISE-1.jpg"",""https://images.magfabrics.com/fabrics/MIRIAM%20TURQUOISE-2.jpg"",""https://images.magfabrics.com/fabrics/MIRIAM%20TURQUOISE-3.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/MIRIAM%20FULL.jpg""]",MIRIAMTURQUOISE,"[{""ID"":""2017-7196"",""Quantity"":""15.125""},{""ID"":""2017-7195"",""Quantity"":""14.5""}]",29.625,null,0,0
9860,MONSEUR ADRIATI,MONSEUR,ADRIATIC,MONSEUR ADRIATIC,B,12/2/2020 0:00:00,87POLY/13RAY,"54""",UPROLL,0,0,S,"50,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Blue""]",CHINA,4,"PASSES CA 117, UFAC CL1","[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MONSEUR%20ADRIATIC.jpg,48.00,4800,null,null,MONSEUR ADRIATI,"[{""ID"":""1404-0680"",""Quantity"":""2.375""},{""ID"":""1630-5218"",""Quantity"":""1.875""},{""ID"":""1345-5735"",""Quantity"":""1.625""},{""ID"":""1256-2281"",""Quantity"":""6.5""},{""ID"":""1904-6820"",""Quantity"":""37.8""}]",50.175,null,0,0
8130,MONSEUR BEIGE,MONSEUR,BEIGE,MONSEUR BEIGE,B,5/23/2017 0:00:00,87POLY/13RAY,"54""",UPROLL,0,0,S,"50,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Beige"",""Natural""]",CHINA,4,CA 117,"[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MONSEUR%20BEIGE.jpg,48.00,4800,null,null,MONSEUR BEIGE,"[{""ID"":""1945-7476"",""Quantity"":""22.375""}]",22.375,null,0,0
8129,MONSEUR BLUSH,MONSEUR,BLUSH,MONSEUR BLUSH,B,5/23/2017 0:00:00,87POLY/13RAY,"54""",UPROLL,0,0,S,"50,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Pink""]",CHINA,4,CA 117,"[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MONSEUR%20BLUSH.jpg,48.00,4800,null,null,MONSEUR BLUSH,"[{""ID"":""1824-2031"",""Quantity"":""7.75""},{""ID"":""1730-6706"",""Quantity"":""39""}]",46.75,null,0,0
9859,MONSEUR DENIM,MONSEUR,DENIM,MONSEUR DENIM,B,12/2/2020 0:00:00,87POLY/13RAY,"54""",UPROLL,0,0,S,"50,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Blue"",""Light Blue""]",CHINA,4,"PASSES CA 117, UFAC CL1","[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MONSEUR%20DENIM.jpg,48.00,4800,null,null,MONSEUR DENIM,"[{""ID"":""1050-6597"",""Quantity"":""20.25""},{""ID"":""1048-4126"",""Quantity"":""39.9""}]",60.15,null,0,0
7849,MONSEUR GRAY,MONSEUR,GRAY,MONSEUR GRAY,B,9/9/2016 0:00:00,87POLY/13RAY,"54""",UPROLL,0,0,S,"50,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Gray""]",CHINA,4,,"[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MONSEUR%20GRAY.jpg,48.00,4800,null,null,MONSEUR GRAY,"[{""ID"":""1958-7479"",""Quantity"":""28.25""}]",28.25,null,0,0
9858,MONSEUR NUGGET,MONSEUR,NUGGET,MONSEUR NUGGET,B,12/2/2020 0:00:00,87POLY/13RAY,"54""",UPROLL,0,0,S,"50,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Gold""]",CHINA,4,"PASSES CA-117, UFAC CL1","[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MONSEUR%20NUGGET.jpg,48.00,4800,null,null,MONSEUR NUGGET,"[{""ID"":""1354-7335"",""Quantity"":""13.5""},{""ID"":""1016-6800"",""Quantity"":""37.6""}]",51.1,null,0,0
7851,MONSEUR SEA,MONSEUR,SEA,MONSEUR SEA,B,9/9/2016 0:00:00,87POLY/13RAY,"54""",UPROLL,0,0,S,"50,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Green""]",CHINA,4,,"[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MONSEUR%20SEA.jpg,48.00,4800,null,null,MONSEUR SEA,"[{""ID"":""1351-2284"",""Quantity"":""25.125""}]",25.125,null,0,0
12202,MOONROCKNATURAL,MOONROCK,NATURAL,MOONROCK NATURAL,B,6/13/2025 0:00:00,"48% POLY, 46% VIS, 6% COT",54,UPROLL,7,7.5,S,"45,000",,,"[""Bedding"",""Multipurpose"",""Upholstery""]","[""Dots/Circles"",""Geometric""]","[""Aqua/Teal"",""Beige/Tan/Taupe"",""Brown""]",INDIA,4,CA 117-2013,"[""Velvet"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MOONROCK%20NATURAL.jpg,140.00,14000,"[""https://images.magfabrics.com/fabrics/MOONROCK%20NATURAL-2.jpg"",""https://images.magfabrics.com/fabrics/MOONROCK%20NATURAL-3.jpg"",""https://images.magfabrics.com/fabrics/MOONROCK%20NATURAL-4.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/MOONROCK%20FULL.jpg""]",MOONROCKNATURAL,"[{""ID"":""1909-6701"",""Quantity"":""28.4""},{""ID"":""1038-6695"",""Quantity"":""10.3""}]",38.7,null,0,0
12200,MORDONAMINERAL,MORDONA,MINERAL,MORDONA MINERAL,B,6/13/2025 0:00:00,"60% COTTON, 40% LINEN",51,UPROLL,12.75,13.75,S,,,"This fabric is linen rich. The variations in shade, texture and color are qualities unique to authentic linen. Both the random shading and textural variations highlight the natural beauty and aesthetics of the linen fiber.","[""Bedding"",""Drapery"",""Multipurpose""]","[""Embroidery"",""Floral"",""Leaves""]","[""Aqua/Teal"",""Light Blue""]",INDIA,,,"[""Crewels/Embroideries""]",MagFabrics,false,https://images.magfabrics.com/fabrics/MORDONA%20MINERAL.jpg,302.00,30200,"[""https://images.magfabrics.com/fabrics/MORDONA%20MINERAL-1.jpg"",""https://images.magfabrics.com/fabrics/MORDONA%20MINERAL-2.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/MORDONA%20FULL.jpg""]",MORDONAMINERAL,"[{""ID"":""1115-1863"",""Quantity"":""15.125""},{""ID"":""1111-1839"",""Quantity"":""0.75""}]",15.875,null,0,0
